sound_id,poem_id,title,author,original_phrase,original_phrase_en,sound_source_raw,sound_source_en,context_window,sound_category,location_raw,location_en,location_type,perception_modality,perception_reality,is_negated,extraction_method,sound_confidence_score,lng,lat,certainty,dynasty
snd_0becf817,song_绿头鸭・多丽_贺_0220,绿头鸭・多丽,贺铸,认歌颦,recognizing the song's frown,歌,song,燕堂开、艳妆丛里，调琴思、认歌颦。,Human,燕堂,swallow hall,micro_space,implied,real,FALSE,LLM,0.8,114.31,34.79,T,Northern Song
snd_9363806a,song_绿头鸭・多丽_贺_0220,绿头鸭・多丽,贺铸,疏钟,sparse bell,钟,bell,回廊影，疏钟淡月，几许销魂。,Environment,回廊,winding corridor,micro_space,direct,real,FALSE,LLM,0.95,114.31,34.79,T,Northern Song
snd_564f09a6,song_水龙吟_晁_0221,水龙吟,晁补之,狂歌似旧,wild singing as before,歌,singing,纵樽前痛饮，狂歌似旧，情难依旧,Human,樽前,before the wine cup,micro_space,implied,real,FALSE,LLM,0.9,118.2125845,32.4328105,T,Northern Song
snd_9dade50f,song_瑞龙吟_周_0224,瑞龙吟,周邦彦,盈盈笑语,light laughter and talk,人,person,侵晨浅约宫黄，障风映袖，盈盈笑语。,Human,坊陌人家,neighborhood houses,micro_space,direct,memory,FALSE,LLM,0.9,114.313904,34.802941,T,Northern Song
snd_9981b70b,song_瑞龙吟_周_0224,瑞龙吟,周邦彦,歌舞,singing and dancing,人,person,前度刘郎重到，访邻寻里，同时歌舞。,Human,邻里,neighborhood,micro_space,implied,memory,FALSE,LLM,0.85,114.313904,34.802941,T,Northern Song
snd_070b6240,song_瑞龙吟_周_0224,瑞龙吟,周邦彦,声价如故,fame remains as before,秋娘,Qiu Niang (a singer),唯有旧家秋娘，声价如故。,Human,,,,implied,memory,FALSE,LLM,0.6,114.313904,34.802941,T,Northern Song
snd_bcb7a912,song_锁窗寒・琐寒窗_周_0225,锁窗寒・琐寒窗,周邦彦,啼鸦,cawing crows,鸦,crow,暗柳啼鸦,Animal,暗柳,dark willows,micro_space,direct,real,FALSE,LLM,0.95,114.31,34.79,T,Northern Song
snd_046583dd,song_锁窗寒・琐寒窗_周_0225,锁窗寒・琐寒窗,周邦彦,愁雨,sorrowful rain,雨,rain,静锁一庭愁雨,Nature,一庭,a courtyard,micro_space,implied,real,FALSE,LLM,0.8,114.31,34.79,T,Northern Song
snd_590e1f85,song_锁窗寒・琐寒窗_周_0225,锁窗寒・琐寒窗,周邦彦,剪烛西窗语,talk by the west window while trimming the candle,语,speech,故人剪烛西窗语,Human,西窗,west window,micro_space,implied,memory,FALSE,LLM,0.9,114.31,34.79,T,Northern Song
snd_a75596e1,song_锁窗寒・琐寒窗_周_0225,锁窗寒・琐寒窗,周邦彦,唤酒,call for wine,唤,call,旗亭唤酒,Human,旗亭,flag pavilion,micro_space,implied,memory,FALSE,LLM,0.85,114.31,34.79,T,Northern Song
snd_25dea42d,song_风流子_周_0226,风流子,周邦彦,曾听得理丝簧,once heard the playing of silk and reed instruments,丝簧,silk and reed instruments,绣阁凤帏深几许，曾听得理丝簧。,Instrument,绣阁凤帏,embroidered chamber with phoenix curtains,micro_space,direct,memory,FALSE,LLM,0.95,115.5250555,31.2026705,T,Northern Song
snd_50f5f4f0,song_风流子_周_0226,风流子,周邦彦,未歌先咽,"before singing, first choked with sobs",歌,singing,欲说又休，虑乖芳信，未歌先咽，愁近清觞。,Human,,,,implied,real,FALSE,LLM,0.85,115.5250555,31.2026705,T,Northern Song
snd_a48061bb,song_解连环_周_0228,解连环,周邦彦,信音辽邈,news and sounds are distant and vague,信音,news/sounds (of the lover),嗟情人断绝，信音辽邈。,Human,,,,implied,memory,TRUE,LLM,0.7,114.31,34.79,F,Northern Song
snd_1afeac5d,song_解连环_周_0228,解连环,周邦彦,当日音书,past sounds and letters,音书,sounds and letters (messages),谩记得、当日音书，把闲语闲言，待总烧却。,Human,,,,implied,memory,FALSE,LLM,0.6,114.31,34.79,F,Northern Song
snd_e4699648,song_瑞鹤仙_周_0229,瑞鹤仙,周邦彦,流莺劝我,wandering oriole urges me,流莺,wandering oriole,有流莺劝我，重解绣鞍，缓引春酌。,Animal,短亭,short pavilion,micro_space,direct,real,FALSE,LLM,0.9,119.42,32.39,T,Northern Song
snd_69199841,song_瑞鹤仙_周_0229,瑞鹤仙,周邦彦,惊飙动幕,startling gale moves the curtain,惊飙,startling gale,惊飙动幕。,Nature,朱阁,red pavilion,micro_space,direct,real,FALSE,LLM,0.85,119.42,32.39,T,Northern Song
snd_282a3b3a,song_浪涛沙・浪淘沙_周_0230,浪涛沙・浪淘沙,周邦彦,耿耿寒漏咽,the cold water-clock sobs persistently,寒漏,cold water-clock,向露冷风清，无人处、耿耿寒漏咽。,Environment,无人处,a place without people,micro_space,direct,real,FALSE,LLM,0.9,114.31,34.79,T,Northern Song
snd_c2f29114,song_浪涛沙・浪淘沙_周_0230,浪涛沙・浪淘沙,周邦彦,怨歌永,the plaintive song lingers,怨歌,plaintive song,怨歌永、琼壶敲尽缺。,Human,,,,implied,real,FALSE,LLM,0.85,114.31,34.79,T,Northern Song
snd_67d240d3,song_浪涛沙・浪淘沙_周_0230,浪涛沙・浪淘沙,周邦彦,琼壶敲尽缺,the jade pot is struck until it is chipped,琼壶,jade pot,怨歌永、琼壶敲尽缺。,Instrument,,,,implied,real,FALSE,LLM,0.8,114.31,34.79,T,Northern Song
snd_a83184e3,song_满庭芳_周_0231,满庭芳,周邦彦,新绿溅溅,new green splashing sound,水,water,小桥外、新绿溅溅,Nature,小桥外,outside the small bridge,micro_space,implied,real,FALSE,LLM,0.9,119.05,31.65,T,Northern Song
snd_26bcde13,song_满庭芳_周_0231,满庭芳,周邦彦,不堪听、急管繁弦,cannot bear to hear the urgent pipes and numerous strings,急管繁弦,urgent pipes and numerous strings,憔悴江南倦客，不堪听、急管繁弦,Instrument,,,,direct,real,FALSE,LLM,0.95,119.05,31.65,T,Northern Song
snd_031bdcae,song_满庭芳_周_0231,满庭芳,周邦彦,歌筵畔,beside the singing feast,歌,singing,歌筵畔，先安簟枕，容我醉时眠,Human,歌筵畔,beside the singing feast,micro_space,implied,real,FALSE,LLM,0.8,119.05,31.65,T,Northern Song
snd_850b58ea,song_过秦楼_周_0232,过秦楼,周邦彦,马声初断,horse sounds just ceased,马,horse,巷陌马声初断,Animal,巷陌,alleys and streets,micro_space,direct,real,TRUE,LLM,0.9,119.05,31.65,F,Northern Song
snd_a5244793,song_过秦楼_周_0232,过秦楼,周邦彦,叶喧凉吹,leaves rustle in cool breeze,叶,leaves,叶喧凉吹,Nature,,,,direct,real,FALSE,LLM,0.8,119.05,31.65,F,Northern Song
snd_fb8e7c5e,song_夜游宫_周_0233,夜游宫,周邦彦,听几片、井桐飞坠,hear a few pieces of parasol leaves falling from the well,井桐飞坠,falling parasol leaves from the well,听几片、井桐飞坠,Nature,古屋寒窗底,beneath the cold window of an old house,micro_space,direct,real,FALSE,LLM,0.9,114.31,34.79,F,Northern Song
snd_34e57ab4,song_解语花_周_0234,解语花,周邦彦,箫鼓喧,flutes and drums clamor,箫鼓,flutes and drums,箫鼓喧，人影参差，满路飘香麝。,Instrument,花市,flower market,micro_space,direct,real,FALSE,LLM,0.95,121.556686,29.880177,T,Northern Song
snd_43f0d774,song_解语花_周_0234,解语花,周邦彦,歌罢,singing ends,歌,singing,清漏移，飞盖归来，从舞休歌罢。,Human,,,,implied,real,FALSE,LLM,0.7,121.556686,29.880177,T,Northern Song
snd_0b1c30d3,song_大_周_0235,大酺,周邦彦,飞雨时鸣高屋,flying rain sometimes sounds on the high roof,飞雨,flying rain,对宿烟收，春禽静，飞雨时鸣高屋。,Nature,高屋,high roof,micro_space,direct,real,FALSE,LLM,0.9,,,,Northern Song
snd_3af59889,song_大_周_0235,大酺,周邦彦,听檐声不断,listen to the continuous sound of eaves,檐声,sound of eaves (rain dripping),邮亭无人处，听檐声不断，困眠初熟。,Nature,邮亭,post station,toponym,direct,real,FALSE,LLM,0.95,,,,Northern Song
snd_1c734a4a,song_大_周_0235,大酺,周邦彦,笛中哀曲,sad tune in the flute,笛,flute,未怪平阳客，双泪落、笛中哀曲。,Instrument,,,,implied,imagination,FALSE,LLM,0.85,,,,Northern Song
snd_50f3ef2b,song_大_周_0235,大酺,周邦彦,春禽静,spring birds are quiet,春禽,spring birds,对宿烟收，春禽静，飞雨时鸣高屋。,Animal,,,,direct,real,TRUE,LLM,0.9,,,,Northern Song
snd_afddc4ea,song_花犯_周_0236,花犯,周邦彦,吟望久,chanting and gazing for a long time,吟,chanting,吟望久，青苔上、旋看飞坠。,Human,青苔上,on the green moss,micro_space,implied,real,FALSE,LLM,0.8,118.802891,32.064735,T,Northern Song
snd_21d3aec8,song_六丑_周_0237,六丑,周邦彦,时叩窗隔,sometimes tapping on the window lattice,蜂媒蝶使,bees and butterflies,但蜂媒蝶使，时叩窗隔,Animal,窗隔,window lattice,micro_space,implied,real,FALSE,LLM,0.9,,,,Northern Song
snd_73083ba4,song_六丑_周_0237,六丑,周邦彦,成叹息,heaves a sigh,人,person (the speaker),静绕珍丛底，成叹息,Human,珍丛底,beneath the precious thicket,micro_space,direct,real,FALSE,LLM,0.95,,,,Northern Song
snd_5e0ba188,song_六丑_周_0237,六丑,周邦彦,莫趁潮汐,do not follow the tides,潮汐,tides,漂流处、莫趁潮汐,Nature,漂流处,place of drifting,implied,implied,imagination,TRUE,LLM,0.7,,,,Northern Song
snd_61ce0072,song_兰陵王_周_0238,兰陵王,周邦彦,哀弦,sad strings,弦,strings,又酒趁哀弦，灯照离席。,Instrument,离席,farewell feast,micro_space,implied,real,FALSE,LLM,0.9,114.577442,38.152193,T,Northern Song
snd_46242ceb,song_兰陵王_周_0238,兰陵王,周邦彦,闻笛,hear flute,笛,flute,念月榭携手，露桥闻笛。,Instrument,露桥,dew-covered bridge,micro_space,direct,memory,FALSE,LLM,0.95,114.577442,38.152193,T,Northern Song
snd_d24c0811,song_西河_周_0239,西河,周邦彦,怒涛寂寞打孤城,angry waves lonely beat the solitary city,怒涛,angry waves,怒涛寂寞打孤城,Nature,孤城,solitary city,micro_space,implied,real,FALSE,LLM,0.9,114.313904,34.802941,T,Northern Song
snd_e7bb6df3,song_西河_周_0239,西河,周邦彦,酒旗戏鼓甚处市,"wine banners and theatrical drums, what market place?",戏鼓,theatrical drums,酒旗戏鼓甚处市,Instrument,市,market,micro_space,implied,memory,FALSE,LLM,0.85,114.313904,34.802941,T,Northern Song
snd_a29b5699,song_西河_周_0239,西河,周邦彦,相对如说兴亡,facing each other as if speaking of rise and fall,燕子,swallows,相对如说兴亡,Animal,斜阳里,in the setting sun,micro_space,implied,imagination,FALSE,LLM,0.7,114.313904,34.802941,T,Northern Song
snd_6743925b,song_绮寮怨_周_0240,绮寮怨,周邦彦,叹息,sigh,人（诗人）,person (poet),徘徊久、叹息愁思盈。,Human,,,,direct,real,FALSE,LLM,0.9,112.24722,30.340606,T,Northern Song
snd_1eecdd62,song_绮寮怨_周_0240,绮寮怨,周邦彦,旧曲凄清,"old tune, desolate and clear",旧曲,old tune,旧曲凄清。敛愁黛、与谁听。,Instrument,,,,implied,memory,FALSE,LLM,0.8,112.24722,30.340606,T,Northern Song
snd_d5799fe4,song_绮寮怨_周_0240,绮寮怨,周邦彦,与谁听,with whom to listen,旧曲,old tune,旧曲凄清。敛愁黛、与谁听。,Instrument,,,,implied,memory,TRUE,LLM,0.7,112.24722,30.340606,T,Northern Song
snd_6fc5e474,song_绮寮怨_周_0240,绮寮怨,周邦彦,歌声,singing voice,歌声,singing voice,歌声未尽处，先泪零。,Human,,,,implied,imagination,FALSE,LLM,0.9,112.24722,30.340606,T,Northern Song
snd_6516bb10,song_拜星月・拜星月慢_周_0241,拜星月・拜星月慢,周邦彦,秋虫叹,autumn insects sigh,秋虫,autumn insects,重门闭、败壁秋虫叹,Animal,败壁,decayed wall,micro_space,implied,real,FALSE,LLM,0.9,114.31,34.79,T,Northern Song
snd_ba44be48,song_蝶恋花_周_0243,蝶恋花,周邦彦,惊乌栖不定,startled crows cannot settle,乌,crows,月皎惊乌栖不定,Animal,,,,implied,real,FALSE,LLM,0.9,,,,Northern Song
snd_b87c97f3,song_蝶恋花_周_0243,蝶恋花,周邦彦,辘轳牵金井,windlass pulls the golden well,辘轳,windlass,更漏将残，辘轳牵金井,Environment,金井,golden well,micro_space,implied,real,FALSE,LLM,0.8,,,,Northern Song
snd_be477e4a,song_蝶恋花_周_0243,蝶恋花,周邦彦,别语愁难听,parting words sorrowful hard to hear,别语,parting words,去意徊徨，别语愁难听,Human,,,,direct,real,FALSE,LLM,0.9,,,,Northern Song
snd_7a8a1c4d,song_蝶恋花_周_0243,蝶恋花,周邦彦,鸡相应,cocks respond to each other,鸡,roosters,露寒人远鸡相应,Animal,,,,direct,real,FALSE,LLM,0.95,,,,Northern Song
snd_ca439c0a,song_夜飞鹊・夜飞鹊慢_周_0244,夜飞鹊・夜飞鹊慢,周邦彦,探风前津鼓,listen for the ferry drum in the wind,津鼓,ferry drum,相将散离会，探风前津鼓，树杪参旗。,Environment,风前,in the wind,micro_space,implied,real,FALSE,LLM,0.9,119.05,31.65,T,Northern Song
snd_4ed9df68,song_夜飞鹊・夜飞鹊慢_周_0244,夜飞鹊・夜飞鹊慢,周邦彦,人语渐无闻,human voices gradually become inaudible,人语,human voices,迢递路回清野，人语渐无闻，空带愁归。,Human,清野,clear wilderness,micro_space,direct,real,TRUE,LLM,0.95,119.05,31.65,T,Northern Song
snd_41b5f16d,song_夜飞鹊・夜飞鹊慢_周_0244,夜飞鹊・夜飞鹊慢,周邦彦,欷酹酒,sighing and pouring wine,欷,sigh,但徘徊班草，欷酹酒，极望天西。,Human,,,,implied,real,FALSE,LLM,0.8,119.05,31.65,T,Northern Song
snd_c835ec29,song_关河令・清商怨_周_0245,关河令・清商怨,周邦彦,伫听寒声,standing listening to the cold sound,寒声,cold sound,伫听寒声，云深无雁影。,Nature,庭,courtyard,micro_space,direct,real,FALSE,LLM,0.7,,,,Northern Song
snd_4781b7fa,song_关河令・清商怨_周_0245,关河令・清商怨,周邦彦,人去寂静,"people gone, silent",人,people,更深人去寂静。,Human,,,,implied,real,TRUE,LLM,0.8,,,,Northern Song
snd_4f8bd576,song_南浦_孔_0246,南浦,孔夷,风悲画角,wind sorrows painted horn,画角,painted horn,风悲画角,Instrument,谯门,watchtower gate,micro_space,direct,real,FALSE,LLM,0.9,115.89,41.8,F,Northern Song
snd_268d3086,song_南浦_孔_0246,南浦,孔夷,听单于、三弄落谯门,"listen to the Tanyu tune, three variations falling from the watchtower gate",单于,Tanyu tune (a melody),听单于、三弄落谯门,Instrument,谯门,watchtower gate,micro_space,direct,real,FALSE,LLM,0.9,115.89,41.8,F,Northern Song
snd_09f7b2f6,song_南浦_孔_0246,南浦,孔夷,敲窗,knocking on the window,乱叶,chaotic leaves,正敲窗、乱叶舞纷纷,Nature,窗,window,micro_space,implied,real,FALSE,LLM,0.8,115.89,41.8,F,Northern Song
snd_4c490eb0,song_南浦_孔_0246,南浦,孔夷,送数声惊雁,send off several sounds of startled geese,惊雁,startled geese,送数声惊雁，下离烟水，嘹唳度寒云,Animal,离烟水,misty waters of departure,micro_space,direct,real,FALSE,LLM,0.9,115.89,41.8,F,Northern Song
snd_c0b83276,song_南浦_孔_0246,南浦,孔夷,嘹唳度寒云,loud and clear cries crossing cold clouds,惊雁,startled geese,送数声惊雁，下离烟水，嘹唳度寒云,Animal,寒云,cold clouds,micro_space,direct,real,FALSE,LLM,0.9,115.89,41.8,F,Northern Song
snd_7f0157fe,song_眉妩_王_0250,眉妩,王沂孙,休问,do not ask,人,people,千古盈亏休问,Human,,,,implied,imagination,TRUE,LLM,0.6,120.58,30.01,T,Southern Song
snd_5ee4d52b,song_齐天乐_王_0251,齐天乐,王沂孙,乍咽凉柯,suddenly sobbing on the cold branch,宫魂（蝉）,cicada (palace soul),乍咽凉柯，还移暗叶，重把离愁深诉。,Animal,凉柯,cold branch,micro_space,direct,real,FALSE,LLM,0.9,120.16,30.29,F,Southern Song
snd_38c0ef28,song_齐天乐_王_0251,齐天乐,王沂孙,重把离愁深诉,again pouring out deep parting sorrow,宫魂（蝉）,cicada (palace soul),乍咽凉柯，还移暗叶，重把离愁深诉。,Animal,暗叶,dark leaves,micro_space,direct,real,FALSE,LLM,0.8,120.16,30.29,F,Southern Song
snd_68517e78,song_齐天乐_王_0251,齐天乐,王沂孙,玉筝调柱,tuning the jade zither's pegs,玉筝,jade zither,西窗过雨。怪瑶佩流空，玉筝调柱。,Instrument,西窗,west window,micro_space,implied,real,FALSE,LLM,0.9,120.16,30.29,F,Southern Song
snd_9d9d51ea,song_齐天乐_王_0251,齐天乐,王沂孙,馀音更苦,the lingering sound is even more bitter,宫魂（蝉）,cicada (palace soul),馀音更苦。甚独抱清高，顿成凄楚。,Animal,,,,direct,real,FALSE,LLM,0.9,120.16,30.29,F,Southern Song
snd_23ca9416,song_高阳台_王_0252,高阳台,王沂孙,霏霏玉管春葭,whistling sound of jade pipes and spring reeds,玉管春葭,jade pipes and spring reeds,残雪庭阴，轻寒帘影，霏霏玉管春葭。,Instrument,庭阴,shady courtyard,micro_space,implied,real,FALSE,LLM,0.9,120.58,30.01,F,Southern Song
snd_74926d25,song_紫萸香慢_姚_0255,紫萸香慢,姚云文,歌罢涕零,"after singing, tears fall",歌,singing,歌罢涕零,Human,,,,implied,real,FALSE,LLM,0.9,116.39,39.9,F,Southern Song
snd_5dbd121d,song_贺新郎_蒋_0256,贺新郎,蒋捷,叹秦筝、斜鸿阵里，素弦尘扑,"sigh over the Qin zheng, among the slanting wild geese formation, plain strings covered with dust",秦筝,Qin zheng (a type of zither),叹秦筝、斜鸿阵里，素弦尘扑,Instrument,黄金屋,golden house,micro_space,implied,memory,FALSE,LLM,0.9,120.589613,31.304566,T,Southern Song
snd_069e8919,song_贺新郎_蒋_0256,贺新郎,蒋捷,彩扇红牙今都在，恨无人、解听开元曲,"colorful fan and red clappers are still here, but regret no one understands to listen to the Kaiyuan tune",开元曲,Kaiyuan tune (a musical piece from the Kaiyuan era),彩扇红牙今都在，恨无人、解听开元曲,Instrument,,,,implied,imagination,TRUE,LLM,0.85,120.589613,31.304566,T,Southern Song
snd_ce918145,song_女冠子_蒋_0257,女冠子,蒋捷,一片笙箫,a whole stretch of sheng and xiao music,笙箫,sheng and xiao (Chinese wind instruments),一片笙箫，琉璃光射。,Instrument,宝钗楼上,on the Baochai Tower,micro_space,direct,memory,FALSE,LLM,0.95,119.82,31.36,T,Southern Song
snd_ad4f0da7,song_女冠子_蒋_0257,女冠子,蒋捷,犹唱,still singing,邻女,neighbor girl,笑绿鬟邻女，倚窗犹唱，夕阳西下。,Human,窗,window,micro_space,direct,real,FALSE,LLM,0.95,119.82,31.36,T,Southern Song
snd_4a5316fd,song_瑞鹤仙_蒋_0258,瑞鹤仙,蒋捷,断鼓零钟,broken drum and scattered bell,鼓钟,drum and bell,渐断鼓零钟，街喧初息。,Environment,街,street,micro_space,direct,real,FALSE,LLM,0.9,119.82,31.36,T,Southern Song
snd_5d768874,song_瑞鹤仙_蒋_0258,瑞鹤仙,蒋捷,街喧初息,street noise just subsided,街喧,street noise,渐断鼓零钟，街喧初息。,Environment,街,street,micro_space,direct,real,FALSE,LLM,0.85,119.82,31.36,T,Southern Song
snd_3af00179,song_瑞鹤仙_蒋_0258,瑞鹤仙,蒋捷,琼瑰暗泣,jade-like gems secretly weep,琼瑰,jade-like gems (metaphor for tears),琼瑰暗泣。,Human,,,,implied,real,FALSE,LLM,0.6,119.82,31.36,T,Southern Song
snd_a7589e78,song_瑞鹤仙_蒋_0258,瑞鹤仙,蒋捷,红楼夜笛,night flute from the red chamber,笛,flute,休照红楼夜笛。,Instrument,红楼,red chamber,micro_space,implied,imagination,TRUE,LLM,0.95,119.82,31.36,T,Southern Song
snd_d45f83aa,song_渡江云_张_0260,渡江云,张炎,风急暮潮初,"wind urgent, evening tide begins",风,wind,山空天入海，倚楼望极，风急暮潮初。,Nature,楼,tower,micro_space,implied,real,FALSE,LLM,0.8,120.58,30.01,T,Southern Song
snd_e48ee3a3,song_解连环_张_0261,解连环,张炎,暮雨相呼,evening rain calls to each other,暮雨,evening rain,暮雨相呼，怕蓦地、玉关重见,Nature,,,,implied,imagination,FALSE,LLM,0.7,112.15,30.6,F,Southern Song
snd_cd1a251c,song_月下笛_张_0262,月下笛,张炎,难听夜雨,hard to listen to the night rain,夜雨,night rain,第一是、难听夜雨,Nature,,,,direct,memory,FALSE,LLM,0.9,122.1,30.02,T,Southern Song
snd_699bff01,song_月下笛_张_0262,月下笛,张炎,拥衾谁语,who to talk to while hugging the quilt,语,speech,拥衾谁语,Human,,,,implied,real,FALSE,LLM,0.8,122.1,30.02,T,Southern Song
snd_309b5e6e,song_贺新郎_叶_0264,贺新郎,叶梦得,啼莺语,orioles singing,莺,oriole,睡起啼莺语,Animal,房栊,room window,micro_space,direct,real,FALSE,LLM,0.95,119.19,32.27,T,Northern and Southern Song Transition
snd_519ff6d5,song_贺新郎_叶_0264,贺新郎,叶梦得,唱金缕,sing Golden Thread,人,person,谁为我，唱金缕,Human,,,,implied,imagination,FALSE,LLM,0.9,119.19,32.27,T,Northern and Southern Song Transition
snd_fb514d23,song_喜迁莺_刘_0266,喜迁莺,刘一止,晓光催角,dawn light urges the horn,角,horn,晓光催角,Instrument,,,,implied,real,FALSE,LLM,0.9,119.9,30.88,T,Northern and Southern Song Transition
snd_a213835b,song_喜迁莺_刘_0266,喜迁莺,刘一止,听宿鸟未惊,hear the roosting birds not startled,宿鸟,roosting birds,听宿鸟未惊,Animal,,,,direct,real,TRUE,LLM,0.95,119.9,30.88,T,Northern and Southern Song Transition
snd_f8da3067,song_喜迁莺_刘_0266,喜迁莺,刘一止,邻鸡先觉,neighbor's rooster first aware,邻鸡,neighbor's rooster,邻鸡先觉,Animal,邻,neighbor's place,micro_space,implied,real,FALSE,LLM,0.85,119.9,30.88,T,Northern and Southern Song Transition
snd_34361654,song_喜迁莺_刘_0266,喜迁莺,刘一止,马嘶人起,"horses neigh, people rise",马嘶,horse neighing,马嘶人起,Animal,,,,implied,real,FALSE,LLM,0.9,119.9,30.88,T,Northern and Southern Song Transition
snd_341197aa,song_点绛唇_汪_0267,点绛唇,汪藻,乱鸦啼後,after the crows caw in disorder,乱鸦,disorderly crows,乱鸦啼後,Animal,,,,implied,memory,FALSE,LLM,0.9,118.762888,30.951983,T,Northern and Southern Song Transition
snd_20477e60,song_三台_万_0269,三台,万俟咏,莺儿百啭,orioles warbling a hundred times,莺儿,orioles,乍莺儿百啭断续，燕子飞来飞去。,Animal,,,,direct,real,FALSE,LLM,0.95,114.31,34.79,T,Northern and Southern Song Transition
snd_26307968,song_江神子慢・江城子慢_田_0270,江神子慢・江城子慢,田为,楼外孤鸿声渐远,"outside the tower, the sound of a lone swan gradually fades",孤鸿,lone swan,楼外孤鸿声渐远,Animal,楼外,outside the tower,micro_space,direct,real,FALSE,LLM,0.95,,,,Northern Song
snd_6603c54b,song_江神子慢・江城子慢_田_0270,江神子慢・江城子慢,田为,画角黄昏时节,painted horn at dusk,画角,painted horn (military instrument),消魂处、画角黄昏时节,Instrument,,,,implied,real,FALSE,LLM,0.9,,,,Northern Song
snd_bbd91e4b,song_江神子慢・江城子慢_田_0270,江神子慢・江城子慢,田为,声呜咽,the sound sobs,画角,painted horn,声呜咽,Instrument,,,,direct,real,FALSE,LLM,0.85,,,,Northern Song
snd_67a7f2ef,song_菩萨蛮_陈_0272,菩萨蛮,陈克,簸钱声,sound of tossing coins,簸钱,tossing coins,几处簸钱声,Environment,几处,several places,implied,direct,real,FALSE,LLM,0.9,120.16,30.29,F,Northern and Southern Song Transition
snd_e3d8462f,song_鹧鸪天_周_0273,鹧鸪天,周紫芝,梧桐叶上三更雨,rain on wutong leaves at midnight,雨,rain,梧桐叶上三更雨，叶叶声声是别离。,Nature,梧桐叶上,on wutong leaves,micro_space,implied,real,FALSE,LLM,0.9,,,,Northern and Southern Song Transition
snd_e7cf6533,song_鹧鸪天_周_0273,鹧鸪天,周紫芝,叶叶声声是别离,every leaf and every sound is parting,雨声,rain sound,梧桐叶上三更雨，叶叶声声是别离。,Nature,梧桐叶上,on wutong leaves,micro_space,implied,real,FALSE,LLM,0.85,,,,Northern and Southern Song Transition
snd_636b2312,song_鹧鸪天_周_0273,鹧鸪天,周紫芝,调宝瑟,tune the precious zither,宝瑟,precious zither,调宝瑟，拨金猊。那时同唱鹧鸪词。,Instrument,,,,implied,memory,FALSE,LLM,0.9,,,,Northern and Southern Song Transition
snd_90d5ccfd,song_鹧鸪天_周_0273,鹧鸪天,周紫芝,同唱鹧鸪词,together sing the partridge song,人声,human voice,调宝瑟，拨金猊。那时同唱鹧鸪词。,Human,,,,implied,memory,FALSE,LLM,0.95,,,,Northern and Southern Song Transition
snd_24ec4e4b,song_鹧鸪天_周_0273,鹧鸪天,周紫芝,不听清歌,not hear the clear song,清歌,clear song,如今风雨西楼夜，不听清歌也泪垂。,Human,西楼,west tower,micro_space,direct,real,TRUE,LLM,0.95,,,,Northern and Southern Song Transition
snd_bb27b162,song_秦楼月・忆秦娥_范_0276,秦楼月・忆秦娥,范成大,催漏金虬咽,"urging the water-clock, the golden dragon sobs",金虬,golden dragon (water-clock spout),隔烟催漏金虬咽,Environment,楼阴缺,the missing part of the tower's shadow,micro_space,implied,real,FALSE,LLM,0.9,111.31,29.13,T,Southern Song
snd_71153083,song_六州歌头_张_0279,六州歌头,张孝祥,悄边声,silent border sounds,边声,border sounds,征尘暗，霜风劲，悄边声。,Environment,边,border,implied,direct,real,TRUE,LLM,0.9,118.802891,32.064735,T,Southern Song
snd_efef821d,song_六州歌头_张_0279,六州歌头,张孝祥,笳鼓悲鸣,reed pipes and drums sadly sound,笳鼓,reed pipes and drums,看名王宵猎，骑火一川明。笳鼓悲鸣。,Instrument,,,,direct,real,FALSE,LLM,0.95,118.802891,32.064735,T,Southern Song
snd_a516551d,song_念奴娇_张_0280,念奴娇,张孝祥,扣舷独笑,tap the gunwale and laugh alone,笑,laughter,扣舷独笑，不知今夕何夕。,Human,舷,gunwale,micro_space,direct,real,FALSE,LLM,0.9,114.5496665,28.672314,T,Southern Song
